-0.091036,-0.39941,-0.73787,0.29026,-0.1336,-0.16046,0.081775,1.151,-0.23611
1.1932,0.86291,-0.18211,1.6193,1.0081,1.265,0.86,2.8857,-2.2678
1.3456,1.2159,0.16742,0.85969,1.2148,1.6762,0.54675,0.58458,-1.6431
-0.22541,0.081712,0.76071,-0.60986,-0.23956,-0.10042,0.024606,-0.24738,0.48837
-0.13861,-0.023613,0.28652,-0.46658,-0.16644,-0.45059,-0.14877,-0.33588,0.22465
0.36751,0.0053696,-0.57504,0.27155,0.39183,0.36496,0.48286,0.00044127,-0.81909
-1.3173,-1.2897,-0.84235,-1.0917,-1.3266,-1.0929,-0.81337,-0.77841,1.0996
-0.62969,-0.57798,-0.089875,-0.46946,-0.65423,-0.45425,-0.45515,0.12435,0.77798
0.56336,-0.072509,-1.0009,0.25396,0.58915,0.039685,0.19982,1.7883,-0.56311
0.25978,0.22167,0.055308,0.35714,0.15425,0.25303,0.035085,-0.45979,-0.13604
-0.48224,-0.57211,-0.42938,-0.26489,-0.5015,-0.48169,-0.44635,-0.86692,0.52896
-0.91032,-1.3615,-2.1733,-0.92692,-0.86879,-1.1261,-0.61818,-1.2209,1.2465
-1.3112,-1.4034,-1.446,-1.1075,-1.3355,-1.1924,-0.73873,-1.0085,1.5566
-0.71596,-0.25748,1.2185,-0.74326,-0.63542,-0.72323,-0.38416,-0.72531,0.72378
-0.24306,-0.37251,-0.3847,-0.27832,-0.19076,-0.32562,-0.01789,0.44297,-0.31216
-0.90262,-1.2125,-1.6279,-0.86622,-0.91472,-0.89048,-0.59094,-0.93772,0.95413
-0.87717,-0.76977,-0.046622,-0.69008,-0.89578,-0.59659,-0.27639,-0.51289,0.50085
-1.1837,-0.77144,1.1145,-1.2592,-1.1544,-1.1451,-0.93983,-0.6545,1.3596
0.57795,-0.62685,-2.076,0.83716,0.60914,0.2212,0.33605,1.3988,-0.81429
-0.28069,-0.76316,-1.349,-0.17943,-0.27943,-0.19113,-0.16692,-0.88462,-0.068274
1.2992,1.2654,0.30544,1.8613,1.3069,1.4799,0.67772,3.5938,-1.6337
-0.64792,-0.50368,0.19715,-0.68552,-0.64411,-0.60105,-0.51228,0.10665,0.64696
1.0154,0.84237,0.022392,1.0256,0.98848,1.086,0.39177,0.97401,-1.2245
-1.0846,-1.047,-0.49394,-0.8272,-1.0774,-0.97206,-0.68732,-0.6722,1.1237
-0.24741,-0.13883,0.2377,-0.70011,-0.25026,-0.37808,-0.26755,0.30136,0.31022
-0.4951,-0.3941,0.12687,-0.23275,-0.53377,-0.38065,-0.38094,0.26596,0.69411
-0.093759,0.24017,0.83609,-0.081121,-0.050269,-0.090373,-0.17745,-1.0616,0.13499
-0.3361,-0.26347,0.11001,-0.31975,-0.41518,-0.57096,-0.24716,-0.6191,0.49702
0.21485,0.21004,0.11271,0.23582,0.30536,-0.15389,-0.061716,-0.28278,0.039205
-0.84637,-0.74136,-0.036445,-0.33162,-0.80199,-0.79065,-0.29483,-0.79611,0.29881
-1.4199,-1.0659,0.82766,-1.2743,-1.3969,-1.3002,-1.0258,-0.40669,1.6982
-1.0153,-0.86485,0.03241,-0.85705,-1.0247,-0.8919,-0.52081,-0.566,0.91728
-0.55386,0.033307,1.5867,-0.41257,-0.57142,-0.44016,0.1388,-0.76071,-0.059846
1.1555,0.15926,-1.2587,1.3517,1.2036,1.1898,0.41696,0.14205,-1.1361
1.172,0.70106,-0.41252,1.1672,1.1397,1.3974,0.4892,-0.6899,-1.0751
-0.89149,-0.85834,-0.33222,-1.0205,-0.99297,-0.8185,-0.92541,-0.51289,1.2013
1.7984,1.9115,0.57832,1.6157,1.7326,1.4682,0.56836,0.24826,-1.3508
-0.23173,0.21345,1.1203,-0.26475,-0.23847,-0.27565,-0.1671,0.8147,0.14356
-0.62284,-0.55668,-0.040262,-1.1007,-0.66127,-0.41288,-0.07694,-0.77841,0.47429
-0.31122,-0.63867,-0.96257,-0.46865,-0.2481,-0.45373,-0.076318,-0.84921,0.10396
-0.13301,-0.32191,-0.47025,0.14693,-0.089128,0.018714,0.11013,-0.6368,-0.21699
1.1514,1.0609,0.18904,1.3996,1.1604,1.412,0.68341,1.5227,-1.6989
0.70848,0.69328,0.22212,0.73989,0.76233,0.54416,0.21056,-0.26508,-0.59294
1.9692,2.3559,0.94851,1.0755,2.1445,1.7351,1.391,1.2395,-1.5423
-0.028961,0.36569,0.9835,-0.38861,0.049103,-0.074902,0.0018128,-0.45979,-0.013272
0.27981,-0.033003,-0.51938,0.5466,0.35386,0.20517,0.22752,-0.47749,-0.61124
-0.10699,-0.28388,-0.42493,-0.29497,-0.059176,-0.2272,0.032035,-1.0439,0.18264
1.3785,1.6759,0.81701,2.2877,1.2949,1.6522,0.68929,1.328,-1.9516
1.1121,1.471,0.90812,1.3515,1.1347,1.4641,0.17587,-0.47749,-2.1352
-0.12117,-0.20906,-0.21232,0.046145,-0.050044,-0.054573,0.015432,-0.26508,-0.29168
-1.0997,-0.70162,1.0417,-0.99758,-1.0432,-0.92656,-0.8204,0.15975,1.2893
-0.90891,-1.4664,-2.571,-1.0473,-0.87333,-1.0428,-0.63706,-1.2209,1.2738
1.27,1.0201,-0.034378,1.4075,1.2331,1.0985,0.83299,0.018142,-1.9051
-0.41262,-0.39311,-0.071906,-0.18836,-0.44075,-0.10969,-0.026147,-0.5837,0.14996
0.064735,-0.47486,-1.1652,-0.070936,0.078242,-0.2863,-0.011841,-0.40669,-0.075816
-0.59667,0.088978,1.9098,-0.4246,-0.5187,-0.092773,-0.31743,-0.070363,0.47692
1.4952,0.655,-0.84155,2.5456,1.426,1.7043,0.39901,3.8239,-1.1674
-0.33967,-0.51754,-0.57822,-0.47142,-0.31282,-0.60774,0.13035,-0.12347,-0.031768
-1.0361,-0.84831,0.1725,-0.89479,-1.0349,-1.0946,-0.70432,-0.81381,1.1743
-0.5095,-0.56691,-0.35194,-0.33819,-0.52951,-0.59194,-0.34187,-0.28278,-0.39481
-0.88769,-1.1631,-1.4752,-0.84672,-0.89692,-0.82172,-0.64111,-0.92002,1.0217
-0.70312,-0.23396,1.2518,-0.70818,-0.61374,-0.72401,-0.38678,-0.72531,0.73269
2.1558,2.1558,0.46414,1.9448,2.1372,2.3075,0.96648,2.9034,-1.957
2.2315,1.7967,-0.063319,2.2847,2.2914,2.2591,0.85388,2.3547,-2.1086
-0.36455,-0.39255,-0.18052,-0.42123,-0.41545,-0.52642,-0.11066,-0.22967,0.14459
1.0284,0.39674,-0.73469,1.5984,0.95789,1.013,0.32013,1.8768,-0.95119
-0.10005,-0.012816,0.22896,-0.341,-0.051535,-0.14013,0.076533,-0.034961,-0.1197
-0.41071,0.18514,1.5647,-0.57077,-0.4719,-0.27065,-0.39152,0.018142,0.42263
-0.54192,0.16802,1.9551,-0.49176,-0.58202,-0.2279,-0.10928,-0.088065,0.048737
-0.43914,-0.9265,-1.5443,-0.41825,-0.35847,-0.68237,-0.035547,-1.0793,0.062266
-1.1753,-1.0905,-0.3812,-0.94748,-1.1577,-1.1932,-0.83516,0.19515,1.2979
0.61274,0.070649,-0.7929,-0.25156,0.64348,0.23692,0.35567,1.4165,-0.50585
1.4013,1.0407,-0.16716,1.348,1.363,1.813,0.62419,0.37217,-1.5231
1.7693,2.1324,0.91719,2.0973,1.7041,2.5344,0.46639,1.2395,-1.3254
-0.55715,-0.74491,-0.7832,-0.64704,-0.56251,-0.51542,-0.18621,-0.83151,0.43474
-0.96461,-0.82917,0.0047406,-0.8925,-0.98506,-0.90811,-0.39402,-1.0085,0.84295
-1.0922,-0.59875,1.4493,-1.0269,-1.0504,-0.75008,-0.7202,-0.10577,1.1403
-0.95222,-0.70523,0.4449,-1.0049,-0.9416,-1.0216,-0.76509,-1.0616,1.0319
0.43665,-0.18137,-1.0505,-0.25958,0.46993,-0.024973,0.23445,1.4165,-0.41208
0.60929,0.11278,-0.70893,0.8383,0.69075,0.29743,0.39618,-0.6722,-0.915
-1.1438,-1.3837,-1.7947,-1.0004,-1.1301,-1.1872,-0.6952,-1.1855,1.1141
-1.1287,-0.7417,0.99542,-0.97957,-1.1206,-1.0719,-0.89437,-0.99082,1.1746
1.1321,1.3443,0.6723,-0.026241,1.0656,0.78976,0.5254,1.3457,-1.1309
0.62753,0.81949,0.59184,0.16488,0.75231,0.40719,-0.19544,1.505,0.27988
-0.95031,-0.86468,-0.17908,-0.79252,-0.88795,-0.97149,-0.71699,0.00044127,1.1789
0.057958,0.51224,1.119,-1.0257,-0.038851,0.23413,0.075961,-0.21197,0.12098
2.1079,2.1959,0.57053,1.0665,2.0879,1.6067,0.67928,0.61998,-1.2822
-0.73214,-0.88466,-0.8406,-0.58292,-0.78879,-0.78366,-0.31465,-0.088065,0.56673
0.023664,-0.75956,-1.7693,-0.36037,0.027163,-0.30803,-0.035948,1.6289,-0.347
-0.69901,-0.99506,-1.2819,-0.84528,-0.68353,-0.93153,-0.51976,-0.6545,0.91914
0.92173,1.5148,1.3076,1.4764,0.76494,1.6432,0.4537,0.23056,-1.7879
-0.36598,-0.23613,0.2571,-0.51096,-0.39255,-0.347,-0.26303,-0.53059,0.38332
0.24957,0.5242,0.72112,0.038441,0.20922,0.58961,0.18059,0.15975,-0.54119
1.2,0.69604,-0.45435,1.3811,1.2369,1.4074,0.27144,-0.88462,2.0106
-1.2287,-0.9818,0.33311,-0.85311,-1.2484,-1.0017,-0.68203,-0.37128,1.2311
-0.67125,-0.78284,-0.64596,-0.51702,-0.72295,-0.69098,-0.18963,0.26596,0.30644
-0.58284,-0.36959,0.43695,-0.70451,-0.56878,-0.56459,-0.38011,-0.54829,0.48993
-0.41629,-0.59604,-0.64071,-0.16466,-0.51636,-0.40208,-0.085994,-0.5837,0.35112
-0.19406,0.49564,1.7438,-0.70353,-0.23269,-0.092116,-0.292,-0.26508,0.15354
2.0639,1.8382,0.16662,2.5986,2.0209,2.054,0.57691,3.6292,-1.518
-1.1068,-0.78925,0.69361,-0.96259,-1.0935,-1.0954,-0.87981,-0.95542,1.3622
-0.88387,-0.91276,-0.55596,-0.76383,-0.92689,-0.97942,-0.3709,-0.77841,0.72203
0.7274,0.43399,-0.27895,0.91328,0.82996,0.49129,0.42262,-0.6191,-1.7312
-0.3238,-0.56551,-0.74058,-0.10156,-0.34454,-0.31755,-0.26054,0.9386,0.24294
-1.1158,-1.2094,-1.0998,-0.60167,-1.1286,-1.035,-0.59728,-0.12347,0.8661
-0.25597,0.7827,2.6869,-0.44454,-0.32535,0.066671,-0.10272,-0.566,0.73044
3.4843,5.1846,2.2175,0.94655,3.4626,3.4759,0.99839,1.3457,-2.2881
-1.3971,-1.552,-1.9905,-1.1512,-1.4421,-1.2305,-0.71245,-1.0616,1.1721
-1.0239,-0.84256,0.15295,-0.95762,-1.0918,-1.001,-0.76193,-0.74301,1.4755
2.1549,1.7905,0.0083981,2.3507,2.2549,2.0993,0.88546,0.8855,-2.2795
-0.88118,-0.94672,-0.6889,-0.9194,-0.87121,-1.0257,-0.35321,-0.28278,0.8189
0.021175,0.27338,0.64924,-0.13726,0.03877,0.054757,0.29403,-0.6191,-0.2204
0.93543,0.079383,-1.1628,1.3016,1.0104,0.66418,0.04153,1.0979,-0.44653
-0.73884,-0.55683,0.28573,-0.71327,-0.77237,-0.67588,-0.42813,-0.86692,0.93391
1.9414,1.5681,-0.048212,0.91999,2.0255,1.6389,0.81066,2.2308,-2.1381
-0.92145,-1.1174,-1.2272,-0.74294,-0.95907,-1.0075,-0.52706,-0.74301,0.78765
-1.0183,-1.1479,-1.1055,-0.93244,-0.95146,-1.0626,-0.56706,-0.19427,0.96602
0.80608,1.0404,0.6855,-0.069466,0.83134,0.38955,0.72266,-0.052662,-1.2472
-1.0659,-1.0764,-0.67633,-0.97707,-1.1793,-0.94329,-0.79807,-0.77841,1.3678
1.1095,1.2571,0.56576,1.0328,1.19,1.2849,0.3491,1.0448,-1.6472
1.4582,0.84165,-0.52861,1.3976,1.525,1.1684,5.7625,1.3103,-1.4833
0.26017,-0.19037,-0.82343,0.13619,0.33281,0.071414,0.16505,-0.01726,-0.27225
0.57214,0.69952,0.46224,0.92759,0.61587,0.14089,0.57907,-0.6899,-1.1545
0.84499,0.89392,0.3638,0.90478,0.81905,0.88519,0.35774,0.10665,-0.8607
-0.078087,-0.27775,-0.46373,-0.21694,-0.013561,-0.086202,0.15597,1.6821,-0.20393
-1.1607,-1.1502,-0.70146,-1.1147,-1.1681,-0.95182,-0.67652,-0.76071,1.3059
-0.41284,-0.17138,0.5586,-0.77977,-0.35646,-0.46496,-0.49622,-0.97312,0.66829
-0.35725,-0.80792,-1.3452,-0.45926,-0.3401,-0.53084,-0.10086,-0.93772,-0.036066
-0.78674,-0.32636,1.2376,-0.431,-0.80257,-0.66952,-0.36882,-0.01726,0.68667
-0.81106,-1.017,-1.1155,-0.76503,-0.79722,-0.75618,-0.6414,-0.93772,2.0106
-0.93397,-0.57611,0.87537,-0.81599,-0.88323,-0.76309,-0.38834,-0.81381,0.88135
-1.0712,-0.61416,1.2882,-1.0769,-1.0942,-0.87607,-1.0828,-1.0085,1.3607
-0.60707,-0.94335,-1.2968,-0.64975,-0.51298,-0.765,-0.49367,-0.99082,0.60426
-0.14043,0.46588,1.5159,-0.69156,-0.15584,-0.15789,-0.047079,-0.12347,0.14993
-0.33127,-0.34841,-0.13329,-0.32605,-0.30261,-0.59072,-0.0040159,-0.6014,0.40251
-0.31289,0.22883,1.3888,-0.43341,-0.3588,-0.40162,-0.27783,0.23056,0.69597
-0.99468,-0.9032,-0.19006,-1.0034,-0.94045,-1.0854,-0.55911,-0.95542,1.2728
0.69387,0.94664,0.71062,1.0494,0.85046,1.7388,0.36912,0.30136,-1.5044
0.35622,-0.053866,-0.67983,0.2097,0.39955,0.20132,0.22925,0.071246,-0.3422
-0.19504,-0.29093,-0.27052,-0.091512,-0.20605,0.119,-0.1596,-0.49519,-0.31419
-0.17376,-0.2451,-0.19674,0.074634,-0.13674,-0.40263,-0.27439,-0.31818,0.28274
-0.73907,-0.94683,-1.0349,-0.81189,-0.70039,-0.97353,-0.55551,-0.33588,0.57699
-0.63581,-0.48992,0.20733,-0.74148,-0.58457,-0.65695,-0.43614,-0.37128,0.72709
-0.67117,-0.93887,-1.1545,-0.37482,-0.64401,-0.46296,-0.077713,-0.76071,0.39541
0.1516,-0.38193,-1.0814,0.70256,0.12869,0.46935,0.047349,-0.01726,-0.29853
0.06025,-0.23537,-0.60732,0.095437,0.09291,0.043371,-0.01306,-0.6014,-0.12298
-0.85066,-0.82378,-0.32236,-0.83001,-0.82474,-1.0521,-0.43402,-0.53059,0.8963
-0.35525,-0.026037,0.81128,-0.38541,-0.41494,-0.49742,-0.063898,-0.052662,0.095863
-1.0921,-1.3207,-1.6416,-0.93917,-1.0852,-1.0542,-0.73619,-0.22967,1.1766
-0.73187,-0.77767,-0.48027,-0.52848,-0.80995,-0.65959,-0.22813,0.15975,0.55501
0.51935,-0.14599,-1.0871,0.70585,0.5534,0.56432,0.30494,1.3457,-0.7275
-0.63862,-0.34781,0.66976,-0.64937,-0.70473,-0.59366,-0.33068,-0.30048,0.74092
0.21424,1.1635,2.1807,-0.63883,0.25807,0.34943,2.5744,-0.070363,0.29084
-0.5335,-0.70324,-0.7075,-0.34256,-0.55292,-0.6529,0.0098587,-0.81381,0.25204
-0.48806,-1.0556,-1.8432,-0.41999,-0.45981,-0.61872,-0.11459,-0.99082,-0.09075
-0.80928,-1.1238,-1.4975,-0.47552,-0.84729,-0.92535,-0.41008,-0.53059,0.63649
-0.69159,-0.33889,0.86582,-0.54537,-0.67019,-0.60219,-0.12927,0.053545,0.61908
-0.37611,-0.72417,-1.0798,-0.22182,-0.43833,-0.27146,-0.058315,-0.79611,-0.14329
-1.2147,-0.68667,1.6646,-1.2408,-1.1832,-1.1605,-0.73274,-0.54829,1.3716
0.35329,0.88178,1.2518,0.93908,0.34048,1.8134,0.25253,1.2218,-0.6285
0.50747,1.4743,2.0903,0.4633,0.60326,0.70275,0.38218,0.8678,-1.5852
0.48527,-0.072195,-0.89848,0.73215,0.56409,0.14733,0.094741,1.0271,-0.33516
-0.88304,-0.94476,-0.67665,-0.95958,-0.86147,-0.99978,-0.3161,-0.21197,0.63537
-0.59822,-1.0211,-1.557,-0.45881,-0.64478,-0.37946,-0.27517,-0.6368,0.36086
-1.136,-0.53986,1.9212,-1.2373,-1.1043,-1.0428,-0.76273,-0.6014,1.3486
-0.32254,-0.16814,0.33773,-1.1285,-0.31601,-0.58871,-0.31299,-0.10577,0.41618
-0.53475,-0.77671,-0.92695,-0.65225,-0.52424,-0.7799,-0.0675,-0.72531,0.6071
-0.43502,-0.52478,-0.39694,-0.6409,-0.51905,-0.65232,-0.035808,-0.86692,-0.080332
-1.1155,-1.0718,-0.50078,-1.1881,-1.134,-1.1922,-0.55976,-0.38898,1.1782
-0.26668,-0.38669,-0.37404,-0.51962,-0.32935,-0.35259,0.086721,0.30136,0.26087
-1.0855,-1.0468,-0.49028,-0.78553,-1.1292,-0.82933,-0.39819,-0.42439,0.61441
-1.2317,-1.1214,-0.32077,-1.0329,-1.2188,-1.2691,-1.0914,-0.84921,1.5445
0.0053406,-0.17501,-0.3707,0.010709,-0.015939,0.24813,0.10136,0.035844,-0.26362
-0.68265,-0.86876,-0.90055,-0.78709,-0.66696,-0.91255,-0.038105,-0.38898,0.95219
-0.3345,-0.044483,0.70522,-0.17328,-0.34968,-0.6635,-0.23095,-0.6899,0.3679
-1.1893,-1.2857,-1.2326,-1.0764,-1.1471,-1.3195,-0.79403,-0.86692,1.2975
-1.0243,-1.2329,-1.4361,-0.79956,-1.0669,-1.0991,-0.54243,-0.79611,0.99257
-0.54582,-0.088933,1.1875,-0.449,-0.53055,-0.39123,-0.37884,-0.6014,0.42935
-0.39306,-0.79061,-1.2356,-0.43353,-0.37404,-0.57045,-0.067129,-0.99082,-0.2431
1.3977,0.97675,-0.25843,1.8797,1.4013,1.6396,0.59543,1.7529,2.0106
-1.274,-1.0725,0.084886,-1.1748,-1.266,-1.2224,-1.0792,-0.44209,1.6046
0.30169,0.18263,-0.10117,0.54215,0.27596,0.25574,0.45207,0.071246,-1.2085
-1.0991,-0.98405,-0.17638,-1.0709,-1.1022,-1.1666,-0.98287,-1.0085,1.4662
-0.86898,-1.0527,-1.1101,-0.8341,-0.95967,-0.74037,-0.54612,-1.2209,0.99921
-1.1976,-1.3551,-1.5306,-0.90758,-1.2614,-1.0343,-0.33913,-0.99082,1.0783
3.0124,2.2587,-0.257,2.7756,3.047,2.4189,0.91614,2.3901,-2.0613
1.375,1.5301,0.60249,1.0429,1.3624,1.1292,0.68039,1.6112,-1.2183
1.0341,0.58073,-0.43669,1.5727,0.96968,1.0027,0.31422,1.9122,-0.9149
-0.11081,-0.30077,-0.45943,-0.011356,-0.16986,-0.25488,-0.20057,-0.92002,0.47273
-0.75209,-0.22618,1.455,-0.38354,-0.6555,-0.37049,-0.40742,-0.6545,0.76019
0.6195,0.78698,0.54493,0.87454,0.58923,0.26966,0.57294,-0.6014,-1.1158
-0.92229,-0.72628,0.26076,-0.87673,-0.87795,-0.90213,-0.74242,-0.070363,1.1648
-0.87936,-0.69754,0.22689,-0.97319,-0.82395,-0.81826,-0.44659,-1.1324,0.81497
-0.29409,-0.57651,-0.82661,-0.22807,-0.26097,-0.49345,-0.0076676,0.56688,-0.20636
-0.97562,-1.1459,-1.2063,-0.94454,-0.93619,-0.87783,-0.8541,-1.0793,0.56814
0.55326,1.1918,1.4416,0.014859,0.61432,0.52323,-0.038306,-1.0085,0.11877
-0.26076,-0.9948,-1.9928,-0.28489,-0.27231,-0.48171,0.12741,-0.33588,2.0106
-0.39435,-0.45119,-0.27783,-0.25506,-0.34872,-0.64554,0.043121,-0.6545,0.11376
1.8193,1.6676,0.22275,1.8121,1.8811,1.7393,0.5966,0.58458,-1.7191
-0.46982,-0.4205,-0.013865,-0.32141,-0.48076,-0.63912,0.015968,-0.77841,0.18266
-1.2364,-0.92488,0.63938,-1.1938,-1.227,-1.1316,-0.73676,-0.40669,1.041
1.1945,1.9827,1.5876,1.4475,1.1799,1.4831,0.62787,1.0979,-1.3113
-0.76374,-0.68726,-0.086695,-0.65872,-0.76901,-0.81686,-0.45295,-0.40669,0.83502
-0.46392,-0.098719,0.90955,-0.71544,-0.4964,-0.42056,-0.21482,-0.30048,0.51292
0.40149,0.55289,0.48275,0.54489,0.47525,0.51495,0.3475,-0.31818,-0.45675
-1.0486,-0.70791,0.79967,-0.59738,-1.0454,-0.85522,-0.53063,-0.6014,1.0061
2.9637,2.1834,-0.29596,3.5087,2.8361,2.6965,1.3133,3.7,-2.6528
-0.32233,-0.3708,-0.21391,-0.21183,-0.35982,-0.35188,-0.12525,-0.6722,0.16478
-0.41085,-0.12306,0.69043,-0.35369,-0.40768,-0.34438,-0.074006,-0.70761,0.26012
-0.24493,-0.36496,-0.36116,-0.36358,-0.19473,-0.28212,0.10649,0.12435,-0.29474
-0.23736,0.29177,1.3402,-0.18639,-0.20234,-0.24469,-0.10971,-0.47749,0.31276
-0.67092,-0.40805,0.57403,-0.73319,-0.72815,-0.59984,-0.47159,-0.37128,0.70452
1.342,1.29,0.28477,0.99588,1.3983,1.7166,0.33482,0.65538,-0.99769
1.2043,0.65116,-0.53036,1.9329,1.162,1.649,0.55795,1.806,-1.5378
0.49949,-0.016101,-0.80768,0.84012,0.42495,0.60242,0.23369,-0.17657,-0.74569
-0.44925,-1.0413,-1.8596,-0.41226,-0.51818,-0.60175,-0.12926,-0.86692,0.25013
2.4004,1.4983,-0.58331,2.3013,2.4032,1.6909,0.84432,0.40757,-1.94
0.39954,-0.069928,-0.7754,0.96064,0.44291,0.73844,0.25439,0.30136,-0.66109
-0.15752,-0.43316,-0.704,-0.34375,-0.22043,-0.33108,-0.097245,-0.54829,0.036663
-0.8203,-0.83375,-0.44242,-0.92142,-0.85778,-0.82875,-0.73604,-0.74301,0.96538
-0.53595,-0.34316,0.38718,-0.4908,-0.57425,-0.46459,-0.52093,-0.97312,0.79205
0.60883,0.040075,-0.84553,0.97221,0.60195,0.69492,0.085697,-0.17657,-0.95682
0.62913,0.072103,-0.81166,0.15337,0.74595,-0.010744,0.30348,0.21286,-0.87485
-0.70511,-0.47299,0.46478,-0.67271,-0.65975,-0.68131,-0.17837,0.14205,0.49839
1.0787,2.1796,2.1203,1.724,0.9614,2.204,0.88188,1.9299,-1.4938
0.24501,0.025447,-0.33826,0.49051,0.32756,0.34282,0.20872,-0.51289,-0.46349
-0.58033,-0.51915,-0.033424,-0.48513,-0.58449,-0.61632,-0.098093,-0.21197,0.076765
-1.0574,-0.76645,0.59136,-1.1528,-1.0525,-0.92686,-0.5635,-0.49519,1.0307
-0.23008,0.025816,0.62698,-0.16363,-0.27516,-0.29518,-0.30803,0.17745,0.57229
1.2473,1.9152,1.3909,0.84853,1.2554,1.2686,1.4047,0.00044127,-1.0305
-0.82532,-0.90705,-0.69049,-0.86662,-0.82629,-0.94167,-0.69631,-0.74301,1.1222
-0.9893,-0.80953,0.16519,-0.77388,-1.016,-0.86923,-0.79113,-0.93772,0.86979
-0.93933,-0.93219,-0.47263,-0.71034,-0.9392,-0.83806,-0.5743,-0.83151,0.96933
-0.96414,-0.74118,0.34711,-0.83338,-0.97957,-0.86509,-0.39601,-1.0085,0.81981
